,id,channel,channel_id,date,message,message_tokenised
208,1168,afdrlp,1498819263,2023-05-30,𝐀𝐟𝐃 𝐰𝐢𝐫𝐝 𝐢𝐦𝐦𝐞𝐫 𝐬𝐭ä𝐫𝐤𝐞𝐫! 𝐆𝐑Ü𝐍𝐄 𝐰𝐞𝐢𝐭𝐞𝐫 𝐚𝐮𝐟 𝐓𝐚𝐥𝐟𝐚𝐡𝐫𝐭! Die neueste INSA Umfrage „Wenn am nächsten Sonntag Bundestagswahl wäre …“ dürfte GRÜNE und ihre Anhänger bis ins Mark erschüttern. Mittlerweile ist unser Vorsprung auf satte 5% angestiegen! Der Bürger erkennt das Selbsthass und Klimawahn das Leben nicht angenehmer machen.,𝐀𝐟𝐃 𝐰𝐢𝐫𝐝 𝐢𝐦𝐦𝐞𝐫 𝐬𝐭ä𝐫𝐤𝐞𝐫 ! 𝐆𝐑Ü𝐍𝐄 𝐰𝐞𝐢𝐭𝐞𝐫 𝐚𝐮𝐟 𝐓𝐚𝐥𝐟𝐚𝐡𝐫𝐭 ! neueste INSA Umfrage „ nächsten Sonntag Bundestagswahl … “ dürfte GRÜNE Anhänger Mark erschüttern . Mittlerweile Vorsprung satte 5 % angestiegen ! Bürger erkennt Selbsthass Klimawahn Leben angenehmer .
209,1117,afdrlp,1498819263,2022-08-31,"Der wahnsinnige Energiewendekurs muss endlich korrigiert werden und der überforderte Wirtschaftsminister Habeck, der andauernd Verzicht predigt, auf sein Amt verzichten!","wahnsinnige Energiewendekurs korrigiert überforderte Wirtschaftsminister Habeck , andauernd Verzicht predigt , Amt verzichten !"
210,1101,afdrlp,1498819263,2022-07-07,"Zu Ihrer Information, Herr Bundeskanzler: Es gibt nur drei Energiequellen für die Versorgung eines Landes mit Energie. 1. Umweltenergie: Solar, Wind, Wasser, Biomasse (wetterabhängige Verfügbarkeit, niedrige Energiedichte) 2. Fossile Energie: Öl, Gas, Kohle (hohe Verfügbarkeit und Energiedichte) 3.","Information , Bundeskanzler : Energiequellen Versorgung Landes Energie . 1. Umweltenergie : Solar , Wind , Wasser , Biomasse ( wetterabhängige Verfügbarkeit , niedrige Energiedichte ) 2. Fossile Energie : Öl , Gas , Kohle ( hohe Verfügbarkeit Energiedichte ) 3."
211,1099,afdrlp,1498819263,2022-07-06,"Allein das Betreten eines öffentlichen Platzes reichte damals aus, um als Teilnehmer einer Versammlung ein saftiges Bußgeld zu kassieren oder harte Übergriffe mit dem Einsatz von Pfefferspray über sich ergehen zu lassen. Quelle: https://www.t-online.de/region/berlin/id_100025370/polizei-sperrt-fuer-klimaprotest-in-berlin-die-strasse-ab.html","Betreten öffentlichen Platzes reichte , Teilnehmer Versammlung saftiges Bußgeld kassieren harte Übergriffe Einsatz Pfefferspray ergehen lassen . Quelle : https://www.t-online.de/region/berlin/id_100025370/polizei-sperrt-fuer-klimaprotest-in-berlin-die-strasse-ab.html"
212,1093,afdrlp,1498819263,2022-06-30,"++""Wir sind die einzigen, die ein realistisches Konzept in der Energiepolitik haben""++ Die Altparteien verlieren sich im Klimawahnsinn, die AfD fordert eine sichere und günstige Energieversorgung für alle Bürger.","+ + "" einzigen , realistisches Konzept Energiepolitik haben""++ Altparteien verlieren Klimawahnsinn , AfD fordert sichere günstige Energieversorgung Bürger ."
213,1083,afdrlp,1498819263,2022-06-27,Dazu gehören 1. ein Ende der Russland-Sanktionen und die Inbetriebnahme von Nord Stream 2. 2. längere Laufzeit für Kernkraftwerke und die Verwendung innovativer Kerntechnik. 3. die sofortige Rücknahme des unverantwortlichen und verfrühten Kohleausstiegs! Iris Nieland,gehören 1. Russland-Sanktionen Inbetriebnahme Nord Stream 2. 2. längere Laufzeit Kernkraftwerke Verwendung innovativer Kerntechnik . 3. sofortige Rücknahme unverantwortlichen verfrühten Kohleausstiegs ! Iris Nieland
214,1063,afdrlp,1498819263,2022-06-08,Das EU-Parlament stimmt für das Verbot neuer Autos mit Verbrenner ab 2035. Die Europäische Union gefährdet aufgrund linksgrüner Klimaträume Hunderttausende Arbeitsplätze. Stoppt den Brüsseler Wahnsinn!,EU-Parlament stimmt Verbot neuer Autos Verbrenner 2035. Europäische Union gefährdet aufgrund linksgrüner Klimaträume Hunderttausende Arbeitsplätze . Stoppt Brüsseler Wahnsinn !
215,1036,afdrlp,1498819263,2022-04-12,"Unser Bernd Schattner MdB hat letzte Sitzungswoche im Bundestag zu den immer heftigeren Lebensmittelpreisen in Deutschland gesprochen. Ein Problem: Unsere deutschen Landwirte werden mit sinnlosen, grünideologischen Klimavorgaben belastet - sie dürfen ihre Felder nicht vollständig bestellen Was jetzt getan werden muss!","Bernd Schattner MdB letzte Sitzungswoche Bundestag heftigeren Lebensmittelpreisen Deutschland gesprochen . Problem : deutschen Landwirte sinnlosen , grünideologischen Klimavorgaben belastet - Felder vollständig bestellen getan !"
216,967,afdrlp,1498819263,2021-11-26,18 Cent mehr für einen Liter Diesel Mit den Preisplänen der Ampel im Koalitionsvertrag ist das bald bittere Realität. Die Bürger werden für die Klimaträume der Koalitionspartner tief in die Tasche greifen müssen. Die Abzocke an der Tankstelle geht immer weiter...,18 Cent Liter Diesel Preisplänen Ampel Koalitionsvertrag bittere Realität . Bürger Klimaträume Koalitionspartner tief Tasche greifen . Abzocke Tankstelle ...
217,966,afdrlp,1498819263,2021-11-24,"Linker Horror in rot, grün und gelb: Wer dachte, nach Angela Merkel könnte es in Deutschland nur aufwärtsgehen, sieht sich getäuscht Unverantwortliche Klimapolitik mit einem Kohleausstieg bis 2030 Gender-Gaga: Änderung des Transsexuellen-Gesetzes Kein Ende der Massenmigration Nur die AfD wehrt sich gegen diesen Linksruck in Deutschland!","Linker Horror rot , grün gelb : dachte , Angela Merkel Deutschland aufwärtsgehen , sieht getäuscht Unverantwortliche Klimapolitik Kohleausstieg 2030 Gender-Gaga : Änderung Transsexuellen-Gesetzes Massenmigration AfD wehrt Linksruck Deutschland !"
218,964,afdrlp,1498819263,2021-11-22,"Haben die Ampel-Parteien die Ministerposten schon besetzt? Ein durch Berlin kursierendes Papier sorgt derzeit für Aufsehen. Annalena Baerbock soll wohl Außenministerin werden, Anton Hofreiter Verkehrsminister und Robert Habeck neuer Super-Klimaminister. Das könnte peinlich werden","Ampel-Parteien Ministerposten besetzt ? Berlin kursierendes Papier sorgt derzeit Aufsehen . Annalena Baerbock Außenministerin , Anton Hofreiter Verkehrsminister Robert Habeck neuer Super-Klimaminister . peinlich"
219,845,afdrlp,1498819263,2021-06-24,Der Preisschock für Millionen Mieter wird Realität! Dank der Regierungsparteien werden in den kommenden Jahren bis zu 300 Euro zusätzliche Nebenkosten aufgrund der neuen CO2-Abgabe fällig. Die AfD kämpft für eine Abschaffung der Klimasteuer.,Preisschock Millionen Mieter Realität ! Regierungsparteien kommenden 300 Euro zusätzliche Nebenkosten aufgrund CO2-Abgabe fällig . AfD kämpft Abschaffung Klimasteuer .
220,845,afdrlp,1498819263,2021-06-24,Erfahren Sie mehr zu den steigenden Nebenkosten: https://www.sebastian-muenzenmaier.de/nebenkosten-schock-massiver-anstieg-wegen-co2-abgabe/ TM,Erfahren steigenden Nebenkosten : https://www.sebastian-muenzenmaier.de/nebenkosten-schock-massiver-anstieg-wegen-co2-abgabe / TM
221,837,afdrlp,1498819263,2021-06-10,"Was ist, abgesehen davon noch normal? Die irre Energiewende und die Deindustrialisierung ist es nicht. Und die grünen Angriffe auf den Wirtschaftstandort Deutschland, auch nicht. Die ideologische Erziehung unserer Kinder, ebenfalls nicht, sowie das Gendern und Gender Mainstreaming ebendarum nicht.",", abgesehen normal ? irre Energiewende Deindustrialisierung . grünen Angriffe Wirtschaftstandort Deutschland , . ideologische Erziehung Kinder , ebenfalls , Gendern Gender Mainstreaming ebendarum ."
222,804,afdrlp,1498819263,2021-05-01,"Sie sind verschwunden, scheinen nicht mehr zu existieren, wirken aus der Öffentlichkeit wie verbannt. Im Fokus stehen jetzt böse alte weiße Männer, die LGBTI-Bewegung, der Kampf um Straßenumbenennungen und gegen Andersdenkende, ""Antirassismus"", eine gendergerechte Sprache, ""intersektionale Diskriminierung"" und Klimahysterie.","verschwunden , scheinen existieren , wirken Öffentlichkeit verbannt . Fokus stehen böse alte weiße Männer , LGBTI-Bewegung , Kampf Straßenumbenennungen Andersdenkende , "" Antirassismus "" , gendergerechte Sprache , "" intersektionale Diskriminierung "" Klimahysterie ."
223,804,afdrlp,1498819263,2021-05-01,"Umweltschutz statt wahnsinnigen hysterischen ""Klimaschutz"". Linke wissen schon lange nicht mehr, was Arbeit bedeutet und reden ständig vom ""Mietendeckel"" und bezahlbarem Wohnraum, nicht weil sie dabei an den Arbeiter denken, sondern nur an sich selbst, ihre Haus besetzenden Freunde und weil sie gerne Besitz einstampfen.","Umweltschutz wahnsinnigen hysterischen "" Klimaschutz "" . Linke wissen , Arbeit bedeutet reden ständig "" Mietendeckel "" bezahlbarem Wohnraum , Arbeiter denken , , Haus besetzenden Freunde gerne Besitz einstampfen ."
224,736,afdrlp,1498819263,2021-03-29,"Was wir stattdessen zur Energie- und Umweltpolitik fordern, lesen Sie hier ausführlich: https://www.alternative-rlp.de/umweltresolution-2019 https://afdbundestag.de/aufgabe-der-energie-und-klimaschutz-zwischenziele-2030-des-energiekonzeptes-2010-fuer-eine-faktenbasierte-klima-und-energiepolitik/","stattdessen Energie- Umweltpolitik fordern , lesen ausführlich : https://www.alternative-rlp.de/umweltresolution-2019 https://afdbundestag.de/aufgabe-der-energie-und-klimaschutz-zwischenziele-2030-des-energiekonzeptes-2010-fuer-eine-faktenbasierte-klima-und-energiepolitik /"
225,735,afdrlp,1498819263,2021-03-29,"der benötigten Primärenergie zu betreiben. Der Windstrom ist nicht speicherbar und es gibt nur Strom, wenn der Wind ausreichend weht“. Oft werden mehrere Hektar Wald gerodet und ein Windrad hat eine Lebensdauer von nur 20 Jahren. Zudem sind sie nicht komplett recycelbar. Mit Klimaschutz hat das wenig zu tun.","benötigten Primärenergie betreiben . Windstrom speicherbar Strom , Wind ausreichend weht “ . mehrere Hektar Wald gerodet Windrad Lebensdauer 20 . Zudem komplett recycelbar . Klimaschutz ."
226,655,afdrlp,1498819263,2021-02-18,"Er hat jüngst eine Fundamentalkritik am Eigenheim-Bau in Deutschland kundgetan. Und zwar so: „Einparteienhäuser verbrauchen viel Fläche, viele Baustoffe, viel Energie, sie sorgen für Zersiedelung und damit auch für noch mehr Verkehr“ - wer sie bauen wolle sei: „Klimasünder“.","jüngst Fundamentalkritik Eigenheim-Bau Deutschland kundgetan . : „ Einparteienhäuser verbrauchen Fläche , Baustoffe , Energie , sorgen Zersiedelung Verkehr “ - bauen wolle : „ Klimasünder “ ."
227,627,afdrlp,1498819263,2021-02-06,"Und das ist der „Experte“, der in ARD- und ZDF-Sendungen „rauf und runter“ zu Wort kam. Panik, Hysterie, Klima, Weltuntergang. Und so weiter. Urteilen Sie selbst!? Weil diese „Experten“ von den Altparteien hofierte Meinungsmacher geworden sind, baut Deutschland jetzt seine Industrie um. Und ab. Hunderttausende Arbeitsplätze stehen auf dem Spiel.","„ Experte “ , ARD- ZDF-Sendungen „ rauf runter “ Wort . Panik , Hysterie , Klima , Weltuntergang . . Urteilen ! ? „ Experten “ Altparteien hofierte Meinungsmacher , baut Deutschland Industrie . . Hunderttausende Arbeitsplätze stehen Spiel ."
228,446,afdrlp,1498819263,2020-12-05,"Rassismus gegen Weiße gibt es nicht. Migranten sind grundsätzlich arme Flüchtlinge. Oma ist wahlweise eine Umwelt- oder Nazisau. Und wenn man wegen des Klimas keine Kinder bekommen will oder sich sterilisieren lässt, ist das auch in Ordnung. Klingt nach linker Ideologie? Stimmt, kommt aber von den öffentlich-rechtlichen Medien.","Rassismus Weiße . Migranten grundsätzlich arme Flüchtlinge . Oma wahlweise Umwelt- Nazisau . Klimas Kinder bekommen sterilisieren lässt , Ordnung . Klingt linker Ideologie ? Stimmt , öffentlich-rechtlichen Medien ."
229,327,afdrlp,1498819263,2020-08-03,Die Klimaschutzfrontfrauen predigen die Aufgabe unseres demokratischen Gesellschaftssystems mit sozialer Marktwirtschaft zu Gunsten einer sozialistischen(?) Klimaschutzdiktatur. Aber braucht Klimaschutz wirklich Diktatur? Grandiose Kolumne in der WiWo.,Klimaschutzfrontfrauen predigen Aufgabe unseres demokratischen Gesellschaftssystems sozialer Marktwirtschaft Gunsten sozialistischen ( ? ) Klimaschutzdiktatur . braucht Klimaschutz Diktatur ? Grandiose Kolumne WiWo .
230,327,afdrlp,1498819263,2020-08-03,"Das wird auch höchste Zeit, denn im Januar soll in Davos der Resetknopf gedrückt werden, damit die große Transformation zu einem neuen System auch gelingen kann. Wobei festzuhalten ist, dass die Bürger nie gefragt worden sind, ob sie dieses neue System auch wollen. ""(...) Eine effektive europäische Klimapolitik ist dringend geboten.","höchste , Januar Davos Resetknopf gedrückt , Transformation System gelingen . Wobei festzuhalten , Bürger gefragt , System . "" ( ... ) effektive europäische Klimapolitik dringend geboten ."
231,327,afdrlp,1498819263,2020-08-03,"Aber sie muss in die weltweite Klimapolitik eingebunden sein, vorzugsweise mit einer führenden Rolle. Dafür ist es notwendig, dass Klimapolitik nicht gegen die Menschen gemacht wird. Sie darf gerade nicht zu gravierenden Wohlfahrtsverlusten führen oder den Rechtsstaat aushöhlen.","weltweite Klimapolitik eingebunden , vorzugsweise führenden Rolle . notwendig , Klimapolitik Menschen . gravierenden Wohlfahrtsverlusten führen Rechtsstaat aushöhlen ."
232,327,afdrlp,1498819263,2020-08-03,"Hier unterliegen die Verfasserinnen einem Denkfehler, der letztlich kontraproduktiv ist und dem Klima mehr schadet als nützt. Denn was bedeutet die Forderung konkret?","unterliegen Verfasserinnen Denkfehler , letztlich kontraproduktiv Klima schadet nützt . bedeutet Forderung konkret ?"
233,327,afdrlp,1498819263,2020-08-03,"Verträge zu zerreißen und Vereinbarungen aufzugeben, heißt auch, den Rechtsstaat aufzugeben und Eigentumsrechte zu ignorieren beziehungsweise für nichtig zu erklären.(...) "" https://www.wiwo.de/politik/ausland/freytags-frage-braucht-klimaschutz-die-diktatur/26051254.html","Verträge zerreißen Vereinbarungen aufzugeben , , Rechtsstaat aufzugeben Eigentumsrechte ignorieren beziehungsweise nichtig erklären . ( ... ) "" https://www.wiwo.de/politik/ausland/freytags-frage-braucht-klimaschutz-die-diktatur/26051254.html"
234,69,afdrlp,1498819263,2020-02-16,"Wenn Sie sich fragen, wo unser Steuergeld hineinfließt? In Millionenhöhe in den Topf ""Demokratie leben"". Dabei ist damit eine Kampagne gegen alles gemeint, was nicht in das Meinungsklima der Roten passt und der Anteil an Meinungsfreiheit in deren Klimasphäre liegt bei unter 0%...","fragen , Steuergeld hineinfließt ? Millionenhöhe Topf "" Demokratie leben "" . Kampagne gemeint , Meinungsklima Roten passt Anteil Meinungsfreiheit Klimasphäre liegt 0 % ..."
235,14,afdrlp,1498819263,2020-01-16,"Gekommen um zu bleiben! Außer den Wahn um den natürlichen Klimawandel, welchen es logischerweise immer gab und ideologischer Energiepolitik, die es noch nicht so lange gibt, hält diese Menschen nichts in dieser vor wenigen Monaten noch überflüssigen Partei.","Gekommen bleiben ! Wahn natürlichen Klimawandel , logischerweise ideologischer Energiepolitik , , hält Menschen wenigen Monaten überflüssigen Partei ."
236,692,GenerationDeutschland,1247807423,2022-06-15,"Wir feiern heute unser 9. jähriges Bestehen. Neun Jahre Junge Alternative für Deutschland. Neun Jahre voller Mut, Tatendrang und Überzeugung. Wir sind und wir bleiben die einzige patriotische Jugendorganisation Deutschlands. Mit uns habt ihr eine Generation jenseits von Fridays for Future und wokeness-Fetischisten.","feiern 9. jähriges Bestehen . Junge Alternative Deutschland . voller Mut , Tatendrang Überzeugung . bleiben einzige patriotische Jugendorganisation Deutschlands . Generation jenseits Fridays for Future wokeness-Fetischisten ."
237,595,GenerationDeutschland,1247807423,2022-04-16,Was dabei vergessen wird: Seit Jahren werden die Kosten für Treibstoff und Energie im Namen des Klimaschutzes von der Regierung in die Höhe getrieben. Darauf machten wir mit unserer heutigen Aktion an einer Tankstelle in Mindelheim aufmerksam. Als Vergleich zu den horrenden Preisen zeigten wir den Autofahrern wie die Preistafel aussehen könnten.,vergessen : Kosten Treibstoff Energie Namen Klimaschutzes Regierung Höhe getrieben . machten heutigen Aktion Tankstelle Mindelheim aufmerksam . Vergleich horrenden Preisen zeigten Autofahrern Preistafel aussehen könnten .
238,595,GenerationDeutschland,1247807423,2022-04-16,"Die Reaktionen der Autofahrer waren sehr positiv! Die Junge Alternative setzt sich für eine komplette Streichung der CO2-Bepreisung und eine starke Senkung der Energiesteuer ein, um die Menschen in unserem Land endlich effektiv zu entlasten.","Reaktionen Autofahrer positiv ! Junge Alternative setzt komplette Streichung CO2-Bepreisung starke Senkung Energiesteuer , Menschen unserem Land effektiv entlasten ."
239,594,GenerationDeutschland,1247807423,2022-04-16,"Denn indem Organisationen wie die Grüne Jugend oder Fridays for Future von der Politik hofiert und unterstützt werden, zeige sich, dass diese alles andere als rebellisch sind – auch wenn sie es immer wieder behaupten. „Man könnte sogar sagen, es sind die kleinen Handlanger der Regierung“, findet die stellvertretende J.A.-Vorsitzende Mary Khan.","Organisationen Grüne Jugend Fridays for Future Politik hofiert unterstützt , zeige , rebellisch – behaupten . „ sogar sagen , Handlanger Regierung “ , findet stellvertretende J.A.-Vorsitzende Mary Khan ."
240,206,GenerationDeutschland,1247807423,2020-11-30,"Volkstod für den Klimaschutz? ARD schockiert mit billigem Propaganda-Film. Ist das noch dieser „Lockdown-Light“? Corona-Maßnahmen bis Sankt Nimmerlein. „Black Friday“, „Cyber-Week“ und Co. – Konsumwahn mitmachen oder entgegenstellen? Meuthen oder Meuterei? Was da wirklich los war auf dem AfD-Sozialparteitag.","Volkstod Klimaschutz ? ARD schockiert billigem Propaganda-Film . „ Lockdown-Light “ ? Corona-Maßnahmen Sankt Nimmerlein . „ Black Friday “ , „ Cyber-Week “ Co. – Konsumwahn mitmachen entgegenstellen ? Meuthen Meuterei ? AfD-Sozialparteitag ."
241,64,GenerationDeutschland,1247807423,2019-09-24,"Die jüngsten Ausfälle von Greta Thunberg beim UN-Klimagipfel sind bemerkens- und sehenswertes Zeugnis des bedauerlichen Missbrauchs eines Asperger-kranken Kindes, das sich autistisch in eine vermeintliche Bedrohung derart hineinsteigert, dass es für das arme Kind gar nichts mehr anderes zu geben scheint.","jüngsten Ausfälle Greta Thunberg UN-Klimagipfel bemerkens- sehenswertes Zeugnis bedauerlichen Missbrauchs Asperger-kranken Kindes , autistisch vermeintliche Bedrohung derart hineinsteigert , arme Kind anderes geben scheint ."
242,37,GenerationDeutschland,1247807423,2019-07-22,Klimapropaganda an bayerischen Hochschulen?! Wir haben da ein paar Fragen an den Präsidenten der Uni Bayreuth. Hier geht's zu unserem offenen Brief: https://generationdeutschland.de/die-uni-bayreuth-fest-in-der-hand-links-gruener-ideologen/,Klimapropaganda bayerischen Hochschulen ? ! paar Fragen Präsidenten Uni Bayreuth . geht's unserem offenen Brief : https://generationdeutschland.de/die-uni-bayreuth-fest-in-der-hand-links-gruener-ideologen /
243,21,GenerationDeutschland,1247807423,2019-07-02,"Die lockere Atmosphäre lud dazu ein, mit den Referenten über den ganzen Tag hinweg auch im kleinen Kreis in Kontakt zu kommen und sich auszutauschen. Es startete Sven A. Kachelmann (Landesvorsitzender der Jungen Alternative Bayern), der herausstellte, dass die Jugend keineswegs eine “Klima Jugend” und als solche verloren zu geben sei.","lockere Atmosphäre lud , Referenten hinweg Kreis Kontakt auszutauschen . startete Sven A. Kachelmann ( Landesvorsitzender Jungen Alternative Bayern ) , herausstellte , Jugend keineswegs “ Klima Jugend ” verloren geben ."
244,327,jabawue,1341800022,2022-06-15,"Wir feiern heute unser 9. jähriges Bestehen. Neun Jahre Junge Alternative für Deutschland. Neun Jahre voller Mut, Tatendrang und Überzeugung. Wir sind und wir bleiben die einzige patriotische Jugendorganisation Deutschlands. Mit uns habt ihr eine Generation jenseits von Fridays for Future und wokeness-Fetischisten.","feiern 9. jähriges Bestehen . Junge Alternative Deutschland . voller Mut , Tatendrang Überzeugung . bleiben einzige patriotische Jugendorganisation Deutschlands . Generation jenseits Fridays for Future wokeness-Fetischisten ."
245,313,jabawue,1341800022,2022-04-09,"Bis auf eine sich enthaltende FDP und eine dagegen stimmenden AfD stimmten alle anderen Altparteien zu. Das Motiv ist eindeutig: Senkt man das Wahlalter, hat man noch mehr indoktrinierte Klimahüpfer, die einem noch mehr Sitze und Macht verleihen können.","enthaltende FDP stimmenden AfD stimmten Altparteien . Motiv eindeutig : Senkt Wahlalter , indoktrinierte Klimahüpfer , Sitze verleihen ."
246,309,jabawue,1341800022,2022-04-01,"Unsere Heimat, unser Zuhause, unser Wald – Wir können die ökologischen Herausforderungen unserer Zeit nicht auf Kosten unserer heimatlichen Natur bewältigen. Die linksliberale Klimalobby will mit grün angestrichener Industrie angeblich das #Klima retten. Und dafür unseren #Märchenwald plattholzen. Das ist keine Überraschung.","Heimat , Zuhause , Wald – ökologischen Herausforderungen Kosten heimatlichen Natur bewältigen . linksliberale Klimalobby grün angestrichener Industrie angeblich # Klima retten . unseren # Märchenwald plattholzen . Überraschung ."
247,96,jabawue,1341800022,2021-05-01,"Das bedeutet: • mehr Klimaschutz statt Wohlstand, • mehr Multikulti statt Heimat und Identität, • mehr transgender und gender statt Freiheit und Sicherheit für Frauen, • Fahrverbote statt individuellen Verkehr, • mehr Minderheitenpolitik statt das Wohl der Masse, • mehr Unterstützung für große Konzerne statt für den Unternehmer von nebenan.","bedeutet : • Klimaschutz Wohlstand , • Multikulti Heimat Identität , • transgender gender Freiheit Sicherheit Frauen , • Fahrverbote individuellen Verkehr , • Minderheitenpolitik Masse , • Unterstützung Konzerne Unternehmer nebenan ."
248,47,jabawue,1341800022,2021-04-01,Wie gestalten wir den Klimawandel sozial gerecht und ohne dabei den Rechtspopulisten in die Hände zu spielen? - Diese Frage ist bei der JA NRW immer wieder Gegenstand heftiger interner Debatten.,gestalten Klimawandel sozial gerecht Rechtspopulisten Hände spielen ? - Frage NRW Gegenstand heftiger interner Debatten .
249,47,jabawue,1341800022,2021-04-01,"Klimawandel, soziale Ungerechtigkeit und heteronormative Zustände machen nicht an Parteigrenzen halt. Die Corona-Krise verschärft all diese Probleme zunehmend. Es ist nun also unsere Pflicht als anständige Demokraten, Herrn Habeck bei dieser schweren Aufgabe zu unterstützen.","Klimawandel , soziale Ungerechtigkeit heteronormative Zustände Parteigrenzen halt . Corona-Krise verschärft all Probleme zunehmend . Pflicht anständige Demokraten , Herrn Habeck schweren Aufgabe unterstützen ."
250,1511,JADeutschland,1297353987,2024-02-07,"Wenn das für den VS und die Richter neuerdings „extremistisch“ ist, sagt das mehr über die herrschende Ideologie aus als über die JA. Wer „Extremisten“ suchen und finden will, sollte diese bei der Klima-Sekte und Antifa-Gewalttätern suchen! Ich stehe daher zur Jungen Alternative. __ Jürgen Pohl — Der Volksanwalt. Hier folgen!","VS Richter neuerdings „ extremistisch “ , herrschende Ideologie . „ Extremisten “ suchen finden , Klima-Sekte Antifa-Gewalttätern suchen ! stehe Jungen Alternative . _ _ Jürgen Pohl — Volksanwalt . folgen !"
251,1487,JADeutschland,1297353987,2024-01-16,sichern und zu erhalten; 4. die Abschaffung der CO2-Steuer. Mehr dazu: https://afdbundestag.de/bauernproteste-afd-fraktion-beschliesst-sofortprogramm-zur-rettung-des-mittelstands/,sichern erhalten ; 4. Abschaffung CO2-Steuer . : https://afdbundestag.de/bauernproteste-afd-fraktion-beschliesst-sofortprogramm-zur-rettung-des-mittelstands /
252,1454,JADeutschland,1297353987,2023-11-27,Nun wurde das Ende des Märchenwaldes im Namen der von sämtlichen Kartellparteien vorangetriebenen »Energiewende« besiegelt: Hier soll ein Wind-Industriegebiet entstehen. Insgesamt sollen 2.000 Hektar (= 20 Millionen m²) des teilweise bis zu 800 Jahre alten Baumbestandes dem grünen Wahn zum Opfer fallen.,Märchenwaldes Namen sämtlichen Kartellparteien vorangetriebenen » Energiewende « besiegelt : Wind-Industriegebiet entstehen . Insgesamt 2.000 Hektar (= 20 Millionen m² ) teilweise 800 alten Baumbestandes grünen Wahn Opfer fallen .
253,1359,JADeutschland,1297353987,2023-10-16,"Gleichzeitig schloss ich die Energiegewinnung durch Windkraftanlagen nicht kategorisch aus, wenn diese ohne staatliche Subventionen errichtet und betrieben werden. Auch verurteilte er die Klimahysterie und die sogenannten Protestaktionen der „Letzten Generation“.","Gleichzeitig schloss Energiegewinnung Windkraftanlagen kategorisch , staatliche Subventionen errichtet betrieben . verurteilte Klimahysterie sogenannten Protestaktionen „ Letzten Generation “ ."
254,1304,JADeutschland,1297353987,2023-07-17,"Während die Klimajugend tun und lassen kann was sie will, konzentriert sich der Geheimdienst nun verstärkt auf patriotische Jugendliche. Wie der Staat die AfD-Jugend bekämpft und wie man damit umgehen muss, das besprechen heute JA-Bundesvorstandsmitglied Anna Leisten und TV-Chef Paul Klemm.","Klimajugend lassen , konzentriert Geheimdienst verstärkt patriotische Jugendliche . Staat AfD-Jugend bekämpft umgehen , besprechen JA-Bundesvorstandsmitglied Anna Leisten TV-Chef Paul Klemm ."
255,1302,JADeutschland,1297353987,2023-07-13,Dringend gesucht: Der Klimakleberschieber! Bitte helfen Sie uns den LKW-Fahrer von Stralsund zu finden. Wir haben einen Job für ihn. Schreiben Sie uns an unter online@jungefreiheit.de an. Aktualisierung: Wir haben ein Spendenkonto eingerichtet.,Dringend gesucht : Klimakleberschieber ! Bitte helfen LKW-Fahrer Stralsund finden . Job . Schreiben online@jungefreiheit.de . Aktualisierung : Spendenkonto eingerichtet .
256,1226,JADeutschland,1297353987,2023-05-02,"Es gilt deutsche Interessen und den Wohlstand in diesem Land zu verteidigen, gegen den ideologischen, selbstzerstörerischen Irrsinn des linksgrünen Altparteienblocks. #nurnochAfD #JetztAfD #UnserVolkZuerst #NieWiederAltparteien #GrüneMist #WohlstandstattKlimawahn #FriedenstattSanktionen #SozialPatriotismus","gilt deutsche Interessen Wohlstand Land verteidigen , ideologischen , selbstzerstörerischen Irrsinn linksgrünen Altparteienblocks . # nurnochAfD # JetztAfD # UnserVolkZuerst # NieWiederAltparteien # GrüneMist # WohlstandstattKlimawahn # FriedenstattSanktionen # SozialPatriotismus"
257,1220,JADeutschland,1297353987,2023-04-29,Die Gründe: Energiesparmaßnahmen wegen des Kriegs in der Ukraine und Einsparungen im Rahmen der „Energiewende“. Eine Gruppe junger JA-Aktivisten aus Thüringen und Sachsen-Anhalt sah dem nicht tatenlos zu und intervenierte symbolisch. „Das Kyffhäuserdenkmal darf als Baudenkmal nachts nicht länger angestrahlt werden.,Gründe : Energiesparmaßnahmen Kriegs Ukraine Einsparungen Rahmen „ Energiewende “ . Gruppe junger JA-Aktivisten Thüringen Sachsen-Anhalt tatenlos intervenierte symbolisch . „ Kyffhäuserdenkmal Baudenkmal nachts länger angestrahlt .
258,1220,JADeutschland,1297353987,2023-04-29,"Die fehlgeleitete Energiewende ist ein Anschlag auf unsere Art und Weise wie wir leben und somit ein Anschlag auf uns! Aktivisten der Aktionsgruppe „Lumen“ sind deshalb zum Kyffhäuser gefahren und haben, wo Dunkelheit war, wieder Licht gemacht.“ Hier das Video zur Aktion im Rahmen des Podcastes ""Tief im Karst"": https://www.youtube.com/watch?","fehlgeleitete Energiewende Anschlag Art Weise leben somit Anschlag ! Aktivisten Aktionsgruppe „ Lumen “ Kyffhäuser gefahren , Dunkelheit , Licht . “ Video Aktion Rahmen Podcastes "" Tief Karst "" : https://www.youtube.com/watch ?"
